"","hitID","runID","batchID","ts","sig","freqsd","motusTagID","ant","runLen","tagProjID","id","tagDeployID","depLat","depLon","recvDeployID","recv","site","projID","antType","antBearing","spEN","tagProj","proj","lat","lon","alt"
"1",45107,8886,53,2015-10-26 11:19:49,52,0,16047,3,5,38,"378",1839,51.4839,-80.45,2510,"Lotek-159","Shelburne",74,"yagi-9",127,"Red Knot","JamesBay","CTRiver",42.607,-72.7166,NA
"2",45108,8886,53,2015-10-26 11:20:28,54,0,16047,3,5,38,"378",1839,51.4839,-80.45,2510,"Lotek-159","Shelburne",74,"yagi-9",127,"Red Knot","JamesBay","CTRiver",42.607,-72.7166,NA
"3",45109,8886,53,2015-10-26 11:21:17,55,0,16047,3,5,38,"378",1839,51.4839,-80.45,2510,"Lotek-159","Shelburne",74,"yagi-9",127,"Red Knot","JamesBay","CTRiver",42.607,-72.7166,NA
"4",45110,8886,53,2015-10-26 11:21:55,52,0,16047,3,5,38,"378",1839,51.4839,-80.45,2510,"Lotek-159","Shelburne",74,"yagi-9",127,"Red Knot","JamesBay","CTRiver",42.607,-72.7166,NA
"5",45111,8886,53,2015-10-26 11:22:44,49,0,16047,3,5,38,"378",1839,51.4839,-80.45,2510,"Lotek-159","Shelburne",74,"yagi-9",127,"Red Knot","JamesBay","CTRiver",42.607,-72.7166,NA
"6",199885,23305,64,2015-10-26 11:12:04,33,0,16047,1,11,38,"378",1839,51.4839,-80.45,2512,"Lotek-164","BennettMeadow",74,"yagi-9",243,"Red Knot","JamesBay","CTRiver",42.6807,-72.4739,NA
"7",199886,23305,64,2015-10-26 11:13:02,41,0,16047,1,11,38,"378",1839,51.4839,-80.45,2512,"Lotek-164","BennettMeadow",74,"yagi-9",243,"Red Knot","JamesBay","CTRiver",42.6807,-72.4739,NA
"8",199887,23305,64,2015-10-26 11:14:00,29,0,16047,1,11,38,"378",1839,51.4839,-80.45,2512,"Lotek-164","BennettMeadow",74,"yagi-9",243,"Red Knot","JamesBay","CTRiver",42.6807,-72.4739,NA
"9",199888,23305,64,2015-10-26 11:14:49,41,0,16047,1,11,38,"378",1839,51.4839,-80.45,2512,"Lotek-164","BennettMeadow",74,"yagi-9",243,"Red Knot","JamesBay","CTRiver",42.6807,-72.4739,NA
"10",199889,23305,64,2015-10-26 11:15:47,45,0,16047,1,11,38,"378",1839,51.4839,-80.45,2512,"Lotek-164","BennettMeadow",74,"yagi-9",243,"Red Knot","JamesBay","CTRiver",42.6807,-72.4739,NA
"11",199890,23305,64,2015-10-26 11:16:45,56,0,16047,1,11,38,"378",1839,51.4839,-80.45,2512,"Lotek-164","BennettMeadow",74,"yagi-9",243,"Red Knot","JamesBay","CTRiver",42.6807,-72.4739,NA
"12",199891,23305,64,2015-10-26 11:17:43,58,0,16047,1,11,38,"378",1839,51.4839,-80.45,2512,"Lotek-164","BennettMeadow",74,"yagi-9",243,"Red Knot","JamesBay","CTRiver",42.6807,-72.4739,NA
"13",199892,23305,64,2015-10-26 11:18:32,47,0,16047,1,11,38,"378",1839,51.4839,-80.45,2512,"Lotek-164","BennettMeadow",74,"yagi-9",243,"Red Knot","JamesBay","CTRiver",42.6807,-72.4739,NA
"14",199893,23305,64,2015-10-26 11:19:40,40,0,16047,1,11,38,"378",1839,51.4839,-80.45,2512,"Lotek-164","BennettMeadow",74,"yagi-9",243,"Red Knot","JamesBay","CTRiver",42.6807,-72.4739,NA
"15",199894,23306,64,2015-10-26 11:19:01,43,0,16047,3,6,38,"378",1839,51.4839,-80.45,2512,"Lotek-164","BennettMeadow",74,"yagi-9",120,"Red Knot","JamesBay","CTRiver",42.6807,-72.4739,NA
"16",199895,23306,64,2015-10-26 11:19:59,38,0,16047,3,6,38,"378",1839,51.4839,-80.45,2512,"Lotek-164","BennettMeadow",74,"yagi-9",120,"Red Knot","JamesBay","CTRiver",42.6807,-72.4739,NA
"17",199896,23305,64,2015-10-26 11:20:28,20,0,16047,1,11,38,"378",1839,51.4839,-80.45,2512,"Lotek-164","BennettMeadow",74,"yagi-9",243,"Red Knot","JamesBay","CTRiver",42.6807,-72.4739,NA
"18",199897,23306,64,2015-10-26 11:20:48,44,0,16047,3,6,38,"378",1839,51.4839,-80.45,2512,"Lotek-164","BennettMeadow",74,"yagi-9",120,"Red Knot","JamesBay","CTRiver",42.6807,-72.4739,NA
"19",199898,23305,64,2015-10-26 11:21:26,40,0,16047,1,11,38,"378",1839,51.4839,-80.45,2512,"Lotek-164","BennettMeadow",74,"yagi-9",243,"Red Knot","JamesBay","CTRiver",42.6807,-72.4739,NA
"20",199899,23306,64,2015-10-26 11:21:46,45,0,16047,3,6,38,"378",1839,51.4839,-80.45,2512,"Lotek-164","BennettMeadow",74,"yagi-9",120,"Red Knot","JamesBay","CTRiver",42.6807,-72.4739,NA
"21",199900,23307,64,2015-10-26 11:21:36,45,0,16047,2,5,38,"378",1839,51.4839,-80.45,2512,"Lotek-164","BennettMeadow",74,"yagi-9",177,"Red Knot","JamesBay","CTRiver",42.6807,-72.4739,NA
"22",199901,23307,64,2015-10-26 11:22:34,44,0,16047,2,5,38,"378",1839,51.4839,-80.45,2512,"Lotek-164","BennettMeadow",74,"yagi-9",177,"Red Knot","JamesBay","CTRiver",42.6807,-72.4739,NA
"23",199902,23306,64,2015-10-26 11:22:44,28,0,16047,3,6,38,"378",1839,51.4839,-80.45,2512,"Lotek-164","BennettMeadow",74,"yagi-9",120,"Red Knot","JamesBay","CTRiver",42.6807,-72.4739,NA
"24",199903,23307,64,2015-10-26 11:23:23,53,0,16047,2,5,38,"378",1839,51.4839,-80.45,2512,"Lotek-164","BennettMeadow",74,"yagi-9",177,"Red Knot","JamesBay","CTRiver",42.6807,-72.4739,NA
"25",199904,23306,64,2015-10-26 11:23:42,22,0,16047,3,6,38,"378",1839,51.4839,-80.45,2512,"Lotek-164","BennettMeadow",74,"yagi-9",120,"Red Knot","JamesBay","CTRiver",42.6807,-72.4739,NA
"26",199905,23307,64,2015-10-26 11:24:21,45,0,16047,2,5,38,"378",1839,51.4839,-80.45,2512,"Lotek-164","BennettMeadow",74,"yagi-9",177,"Red Knot","JamesBay","CTRiver",42.6807,-72.4739,NA
"27",199906,23307,64,2015-10-26 11:25:19,40,0,16047,2,5,38,"378",1839,51.4839,-80.45,2512,"Lotek-164","BennettMeadow",74,"yagi-9",177,"Red Knot","JamesBay","CTRiver",42.6807,-72.4739,NA
"28",199907,23308,64,2015-10-26 11:27:06,46,0,16047,2,5,38,"378",1839,51.4839,-80.45,2512,"Lotek-164","BennettMeadow",74,"yagi-9",177,"Red Knot","JamesBay","CTRiver",42.6807,-72.4739,NA
"29",199908,23308,64,2015-10-26 11:28:04,40,0,16047,2,5,38,"378",1839,51.4839,-80.45,2512,"Lotek-164","BennettMeadow",74,"yagi-9",177,"Red Knot","JamesBay","CTRiver",42.6807,-72.4739,NA
"30",199909,23308,64,2015-10-26 11:29:02,42,0,16047,2,5,38,"378",1839,51.4839,-80.45,2512,"Lotek-164","BennettMeadow",74,"yagi-9",177,"Red Knot","JamesBay","CTRiver",42.6807,-72.4739,NA
"31",199910,23308,64,2015-10-26 11:30:00,37,0,16047,2,5,38,"378",1839,51.4839,-80.45,2512,"Lotek-164","BennettMeadow",74,"yagi-9",177,"Red Knot","JamesBay","CTRiver",42.6807,-72.4739,NA
"32",199911,23308,64,2015-10-26 11:30:49,26,0,16047,2,5,38,"378",1839,51.4839,-80.45,2512,"Lotek-164","BennettMeadow",74,"yagi-9",177,"Red Knot","JamesBay","CTRiver",42.6807,-72.4739,NA
"33",516095,104118,141,2015-10-26 11:28:23,78,0,16047,2,3,38,"378",1839,51.4839,-80.45,2508,"Lotek-162","MountToby",74,"yagi-9",305,"Red Knot","JamesBay","CTRiver",42.488,-72.5376,NA
"34",516096,104118,141,2015-10-26 11:28:33,82,0,16047,2,3,38,"378",1839,51.4839,-80.45,2508,"Lotek-162","MountToby",74,"yagi-9",305,"Red Knot","JamesBay","CTRiver",42.488,-72.5376,NA
"35",516097,104119,141,2015-10-26 11:27:54,58,0,16047,3,3,38,"378",1839,51.4839,-80.45,2508,"Lotek-162","MountToby",74,"yagi-9",250,"Red Knot","JamesBay","CTRiver",42.488,-72.5376,NA
"36",516098,104119,141,2015-10-26 11:28:43,65,0,16047,3,3,38,"378",1839,51.4839,-80.45,2508,"Lotek-162","MountToby",74,"yagi-9",250,"Red Knot","JamesBay","CTRiver",42.488,-72.5376,NA
"37",516099,104118,141,2015-10-26 11:29:12,80,0,16047,2,3,38,"378",1839,51.4839,-80.45,2508,"Lotek-162","MountToby",74,"yagi-9",305,"Red Knot","JamesBay","CTRiver",42.488,-72.5376,NA
"38",516100,104119,141,2015-10-26 11:29:22,69,0,16047,3,3,38,"378",1839,51.4839,-80.45,2508,"Lotek-162","MountToby",74,"yagi-9",250,"Red Knot","JamesBay","CTRiver",42.488,-72.5376,NA
"39",516101,104120,141,2015-10-26 11:28:52,67,0,16047,-1,2,38,"378",1839,51.4839,-80.45,2508,"Lotek-162","MountToby",74,NA,NA,"Red Knot","JamesBay","CTRiver",42.488,-72.5376,NA
"40",516102,104120,141,2015-10-26 11:29:31,75,0,16047,-1,2,38,"378",1839,51.4839,-80.45,2508,"Lotek-162","MountToby",74,NA,NA,"Red Knot","JamesBay","CTRiver",42.488,-72.5376,NA
"41",516123,104131,97,2015-10-26 10:36:41,39,0,16047,2,4,38,"378",1839,51.4839,-80.45,2514,"Lotek-163","Hogback",74,"yagi-9",117,"Red Knot","JamesBay","CTRiver",42.8498,-72.7987,NA
"42",516124,104131,97,2015-10-26 10:37:20,47,0,16047,2,4,38,"378",1839,51.4839,-80.45,2514,"Lotek-163","Hogback",74,"yagi-9",117,"Red Knot","JamesBay","CTRiver",42.8498,-72.7987,NA
"43",516125,104132,97,2015-10-26 10:36:51,43,0,16047,3,5,38,"378",1839,51.4839,-80.45,2514,"Lotek-163","Hogback",74,"yagi-9",75,"Red Knot","JamesBay","CTRiver",42.8498,-72.7987,NA
"44",516126,104132,97,2015-10-26 10:37:30,48,0,16047,3,5,38,"378",1839,51.4839,-80.45,2514,"Lotek-163","Hogback",74,"yagi-9",75,"Red Knot","JamesBay","CTRiver",42.8498,-72.7987,NA
"45",516127,104131,97,2015-10-26 10:38:09,52,0,16047,2,4,38,"378",1839,51.4839,-80.45,2514,"Lotek-163","Hogback",74,"yagi-9",117,"Red Knot","JamesBay","CTRiver",42.8498,-72.7987,NA
"46",516128,104132,97,2015-10-26 10:38:18,62,0,16047,3,5,38,"378",1839,51.4839,-80.45,2514,"Lotek-163","Hogback",74,"yagi-9",75,"Red Knot","JamesBay","CTRiver",42.8498,-72.7987,NA
"47",516129,104131,97,2015-10-26 10:38:48,39,0,16047,2,4,38,"378",1839,51.4839,-80.45,2514,"Lotek-163","Hogback",74,"yagi-9",117,"Red Knot","JamesBay","CTRiver",42.8498,-72.7987,NA
"48",516130,104132,97,2015-10-26 10:38:57,58,0,16047,3,5,38,"378",1839,51.4839,-80.45,2514,"Lotek-163","Hogback",74,"yagi-9",75,"Red Knot","JamesBay","CTRiver",42.8498,-72.7987,NA
"49",516131,104132,97,2015-10-26 10:39:46,42,0,16047,3,5,38,"378",1839,51.4839,-80.45,2514,"Lotek-163","Hogback",74,"yagi-9",75,"Red Knot","JamesBay","CTRiver",42.8498,-72.7987,NA
"50",516132,104133,97,2015-10-26 10:40:24,51,0,16047,2,2,38,"378",1839,51.4839,-80.45,2514,"Lotek-163","Hogback",74,"yagi-9",117,"Red Knot","JamesBay","CTRiver",42.8498,-72.7987,NA
"51",516133,104133,97,2015-10-26 10:41:03,41,0,16047,2,2,38,"378",1839,51.4839,-80.45,2514,"Lotek-163","Hogback",74,"yagi-9",117,"Red Knot","JamesBay","CTRiver",42.8498,-72.7987,NA
"52",516134,104134,97,2015-10-26 10:41:23,54,0,16047,-1,2,38,"378",1839,51.4839,-80.45,2514,"Lotek-163","Hogback",74,NA,NA,"Red Knot","JamesBay","CTRiver",42.8498,-72.7987,NA
"53",516135,104134,97,2015-10-26 10:41:32,50,0,16047,-1,2,38,"378",1839,51.4839,-80.45,2514,"Lotek-163","Hogback",74,NA,NA,"Red Knot","JamesBay","CTRiver",42.8498,-72.7987,NA
"54",516136,104135,97,2015-10-26 10:42:21,36,0,16047,1,3,38,"378",1839,51.4839,-80.45,2514,"Lotek-163","Hogback",74,"yagi-9",140,"Red Knot","JamesBay","CTRiver",42.8498,-72.7987,NA
"55",516137,104135,97,2015-10-26 10:43:09,34,0,16047,1,3,38,"378",1839,51.4839,-80.45,2514,"Lotek-163","Hogback",74,"yagi-9",140,"Red Knot","JamesBay","CTRiver",42.8498,-72.7987,NA
"56",516138,104136,97,2015-10-26 10:42:31,57,0,16047,2,4,38,"378",1839,51.4839,-80.45,2514,"Lotek-163","Hogback",74,"yagi-9",117,"Red Knot","JamesBay","CTRiver",42.8498,-72.7987,NA
"57",516139,104136,97,2015-10-26 10:43:19,64,0,16047,2,4,38,"378",1839,51.4839,-80.45,2514,"Lotek-163","Hogback",74,"yagi-9",117,"Red Knot","JamesBay","CTRiver",42.8498,-72.7987,NA
"58",516140,104135,97,2015-10-26 10:43:58,45,0,16047,1,3,38,"378",1839,51.4839,-80.45,2514,"Lotek-163","Hogback",74,"yagi-9",140,"Red Knot","JamesBay","CTRiver",42.8498,-72.7987,NA
"59",516141,104136,97,2015-10-26 10:44:08,58,0,16047,2,4,38,"378",1839,51.4839,-80.45,2514,"Lotek-163","Hogback",74,"yagi-9",117,"Red Knot","JamesBay","CTRiver",42.8498,-72.7987,NA
"60",516142,104136,97,2015-10-26 10:44:46,66,0,16047,2,4,38,"378",1839,51.4839,-80.45,2514,"Lotek-163","Hogback",74,"yagi-9",117,"Red Knot","JamesBay","CTRiver",42.8498,-72.7987,NA
"61",516143,104137,97,2015-10-26 10:45:07,68,0,16047,-1,3,38,"378",1839,51.4839,-80.45,2514,"Lotek-163","Hogback",74,NA,NA,"Red Knot","JamesBay","CTRiver",42.8498,-72.7987,NA
"62",516144,104137,97,2015-10-26 10:45:16,66,0,16047,-1,3,38,"378",1839,51.4839,-80.45,2514,"Lotek-163","Hogback",74,NA,NA,"Red Knot","JamesBay","CTRiver",42.8498,-72.7987,NA
"63",516145,104138,97,2015-10-26 10:44:56,62,0,16047,3,2,38,"378",1839,51.4839,-80.45,2514,"Lotek-163","Hogback",74,"yagi-9",75,"Red Knot","JamesBay","CTRiver",42.8498,-72.7987,NA
"64",516146,104138,97,2015-10-26 10:45:44,64,0,16047,3,2,38,"378",1839,51.4839,-80.45,2514,"Lotek-163","Hogback",74,"yagi-9",75,"Red Knot","JamesBay","CTRiver",42.8498,-72.7987,NA
"65",516147,104137,97,2015-10-26 10:45:55,61,0,16047,-1,3,38,"378",1839,51.4839,-80.45,2514,"Lotek-163","Hogback",74,NA,NA,"Red Knot","JamesBay","CTRiver",42.8498,-72.7987,NA
"66",516148,104139,97,2015-10-26 10:46:05,52,0,16047,1,2,38,"378",1839,51.4839,-80.45,2514,"Lotek-163","Hogback",74,"yagi-9",140,"Red Knot","JamesBay","CTRiver",42.8498,-72.7987,NA
"67",516149,104139,97,2015-10-26 10:46:53,56,0,16047,1,2,38,"378",1839,51.4839,-80.45,2514,"Lotek-163","Hogback",74,"yagi-9",140,"Red Knot","JamesBay","CTRiver",42.8498,-72.7987,NA
"68",516150,104140,97,2015-10-26 10:47:03,66,0,16047,2,4,38,"378",1839,51.4839,-80.45,2514,"Lotek-163","Hogback",74,"yagi-9",117,"Red Knot","JamesBay","CTRiver",42.8498,-72.7987,NA
"69",516151,104140,97,2015-10-26 10:47:42,63,0,16047,2,4,38,"378",1839,51.4839,-80.45,2514,"Lotek-163","Hogback",74,"yagi-9",117,"Red Knot","JamesBay","CTRiver",42.8498,-72.7987,NA
"70",516152,104141,97,2015-10-26 10:47:12,57,0,16047,3,3,38,"378",1839,51.4839,-80.45,2514,"Lotek-163","Hogback",74,"yagi-9",75,"Red Knot","JamesBay","CTRiver",42.8498,-72.7987,NA
"71",516153,104141,97,2015-10-26 10:47:51,51,0,16047,3,3,38,"378",1839,51.4839,-80.45,2514,"Lotek-163","Hogback",74,"yagi-9",75,"Red Knot","JamesBay","CTRiver",42.8498,-72.7987,NA
"72",516154,104141,97,2015-10-26 10:48:00,59,0,16047,3,3,38,"378",1839,51.4839,-80.45,2514,"Lotek-163","Hogback",74,"yagi-9",75,"Red Knot","JamesBay","CTRiver",42.8498,-72.7987,NA
"73",516155,104140,97,2015-10-26 10:48:30,61,0,16047,2,4,38,"378",1839,51.4839,-80.45,2514,"Lotek-163","Hogback",74,"yagi-9",117,"Red Knot","JamesBay","CTRiver",42.8498,-72.7987,NA
"74",516156,104140,97,2015-10-26 10:49:19,59,0,16047,2,4,38,"378",1839,51.4839,-80.45,2514,"Lotek-163","Hogback",74,"yagi-9",117,"Red Knot","JamesBay","CTRiver",42.8498,-72.7987,NA
"75",516157,104142,97,2015-10-26 10:48:40,54,0,16047,3,3,38,"378",1839,51.4839,-80.45,2514,"Lotek-163","Hogback",74,"yagi-9",75,"Red Knot","JamesBay","CTRiver",42.8498,-72.7987,NA
"76",516158,104142,97,2015-10-26 10:49:29,52,0,16047,3,3,38,"378",1839,51.4839,-80.45,2514,"Lotek-163","Hogback",74,"yagi-9",75,"Red Knot","JamesBay","CTRiver",42.8498,-72.7987,NA
"77",516159,104142,97,2015-10-26 10:50:07,51,0,16047,3,3,38,"378",1839,51.4839,-80.45,2514,"Lotek-163","Hogback",74,"yagi-9",75,"Red Knot","JamesBay","CTRiver",42.8498,-72.7987,NA
"78",516160,104143,97,2015-10-26 10:49:48,60,0,16047,1,3,38,"378",1839,51.4839,-80.45,2514,"Lotek-163","Hogback",74,"yagi-9",140,"Red Knot","JamesBay","CTRiver",42.8498,-72.7987,NA
"79",516161,104143,97,2015-10-26 10:50:36,60,0,16047,1,3,38,"378",1839,51.4839,-80.45,2514,"Lotek-163","Hogback",74,"yagi-9",140,"Red Knot","JamesBay","CTRiver",42.8498,-72.7987,NA
"80",516162,104143,97,2015-10-26 10:51:15,55,0,16047,1,3,38,"378",1839,51.4839,-80.45,2514,"Lotek-163","Hogback",74,"yagi-9",140,"Red Knot","JamesBay","CTRiver",42.8498,-72.7987,NA
"81",516163,104144,97,2015-10-26 10:50:46,51,0,16047,2,2,38,"378",1839,51.4839,-80.45,2514,"Lotek-163","Hogback",74,"yagi-9",117,"Red Knot","JamesBay","CTRiver",42.8498,-72.7987,NA
"82",516164,104144,97,2015-10-26 10:51:25,45,0,16047,2,2,38,"378",1839,51.4839,-80.45,2514,"Lotek-163","Hogback",74,"yagi-9",117,"Red Knot","JamesBay","CTRiver",42.8498,-72.7987,NA
"83",516165,104145,97,2015-10-26 10:50:55,34,0,16047,3,3,38,"378",1839,51.4839,-80.45,2514,"Lotek-163","Hogback",74,"yagi-9",75,"Red Knot","JamesBay","CTRiver",42.8498,-72.7987,NA
"84",516166,104145,97,2015-10-26 10:51:34,40,0,16047,3,3,38,"378",1839,51.4839,-80.45,2514,"Lotek-163","Hogback",74,"yagi-9",75,"Red Knot","JamesBay","CTRiver",42.8498,-72.7987,NA
"85",516167,104145,97,2015-10-26 10:52:22,44,0,16047,3,3,38,"378",1839,51.4839,-80.45,2514,"Lotek-163","Hogback",74,"yagi-9",75,"Red Knot","JamesBay","CTRiver",42.8498,-72.7987,NA
"86",516168,104146,97,2015-10-26 10:52:03,52,0,16047,1,6,38,"378",1839,51.4839,-80.45,2514,"Lotek-163","Hogback",74,"yagi-9",140,"Red Knot","JamesBay","CTRiver",42.8498,-72.7987,NA
"87",516169,104146,97,2015-10-26 10:52:51,50,0,16047,1,6,38,"378",1839,51.4839,-80.45,2514,"Lotek-163","Hogback",74,"yagi-9",140,"Red Knot","JamesBay","CTRiver",42.8498,-72.7987,NA
"88",516170,104146,97,2015-10-26 10:53:30,37,0,16047,1,6,38,"378",1839,51.4839,-80.45,2514,"Lotek-163","Hogback",74,"yagi-9",140,"Red Knot","JamesBay","CTRiver",42.8498,-72.7987,NA
"89",516171,104147,97,2015-10-26 10:53:01,32,0,16047,2,2,38,"378",1839,51.4839,-80.45,2514,"Lotek-163","Hogback",74,"yagi-9",117,"Red Knot","JamesBay","CTRiver",42.8498,-72.7987,NA
"90",516172,104147,97,2015-10-26 10:53:40,40,0,16047,2,2,38,"378",1839,51.4839,-80.45,2514,"Lotek-163","Hogback",74,"yagi-9",117,"Red Knot","JamesBay","CTRiver",42.8498,-72.7987,NA
"91",516173,104146,97,2015-10-26 10:54:18,43,0,16047,1,6,38,"378",1839,51.4839,-80.45,2514,"Lotek-163","Hogback",74,"yagi-9",140,"Red Knot","JamesBay","CTRiver",42.8498,-72.7987,NA
"92",516174,104146,97,2015-10-26 10:54:57,36,0,16047,1,6,38,"378",1839,51.4839,-80.45,2514,"Lotek-163","Hogback",74,"yagi-9",140,"Red Knot","JamesBay","CTRiver",42.8498,-72.7987,NA
"93",516175,104148,97,2015-10-26 10:55:17,34,0,16047,3,2,38,"378",1839,51.4839,-80.45,2514,"Lotek-163","Hogback",74,"yagi-9",75,"Red Knot","JamesBay","CTRiver",42.8498,-72.7987,NA
"94",516176,104148,97,2015-10-26 10:55:26,31,0,16047,3,2,38,"378",1839,51.4839,-80.45,2514,"Lotek-163","Hogback",74,"yagi-9",75,"Red Knot","JamesBay","CTRiver",42.8498,-72.7987,NA
"95",516177,104146,97,2015-10-26 10:55:46,41,0,16047,1,6,38,"378",1839,51.4839,-80.45,2514,"Lotek-163","Hogback",74,"yagi-9",140,"Red Knot","JamesBay","CTRiver",42.8498,-72.7987,NA
"96",516178,104149,97,2015-10-26 10:55:07,12,0,16047,2,2,38,"378",1839,51.4839,-80.45,2514,"Lotek-163","Hogback",74,"yagi-9",117,"Red Knot","JamesBay","CTRiver",42.8498,-72.7987,NA
"97",516179,104149,97,2015-10-26 10:55:55,13,0,16047,2,2,38,"378",1839,51.4839,-80.45,2514,"Lotek-163","Hogback",74,"yagi-9",117,"Red Knot","JamesBay","CTRiver",42.8498,-72.7987,NA
"98",516180,104150,97,2015-10-26 10:58:40,35,0,16047,1,2,38,"378",1839,51.4839,-80.45,2514,"Lotek-163","Hogback",74,"yagi-9",140,"Red Knot","JamesBay","CTRiver",42.8498,-72.7987,NA
"99",516181,104150,97,2015-10-26 10:59:29,33,0,16047,1,2,38,"378",1839,51.4839,-80.45,2514,"Lotek-163","Hogback",74,"yagi-9",140,"Red Knot","JamesBay","CTRiver",42.8498,-72.7987,NA
"100",1699950,201117,195,2015-10-26 11:34:03,52,0,16047,4,10,38,"378",1839,51.4839,-80.45,2504,"Lotek-161","FortRiver",74,NA,NA,"Red Knot","JamesBay","CTRiver",0,0,0
"101",1699951,201117,195,2015-10-26 11:34:51,61,0,16047,4,10,38,"378",1839,51.4839,-80.45,2504,"Lotek-161","FortRiver",74,NA,NA,"Red Knot","JamesBay","CTRiver",0,0,0
"102",1699952,201117,195,2015-10-26 11:35:01,64,0,16047,4,10,38,"378",1839,51.4839,-80.45,2504,"Lotek-161","FortRiver",74,NA,NA,"Red Knot","JamesBay","CTRiver",0,0,0
"103",1699953,201117,195,2015-10-26 11:35:49,76,0,16047,4,10,38,"378",1839,51.4839,-80.45,2504,"Lotek-161","FortRiver",74,NA,NA,"Red Knot","JamesBay","CTRiver",0,0,0
"104",1699954,201118,195,2015-10-26 11:35:40,50,0,16047,3,6,38,"378",1839,51.4839,-80.45,2504,"Lotek-161","FortRiver",74,NA,NA,"Red Knot","JamesBay","CTRiver",0,0,0
"105",1699955,201118,195,2015-10-26 11:36:38,59,0,16047,3,6,38,"378",1839,51.4839,-80.45,2504,"Lotek-161","FortRiver",74,NA,NA,"Red Knot","JamesBay","CTRiver",0,0,0
"106",1699956,201117,195,2015-10-26 11:36:48,82,0,16047,4,10,38,"378",1839,51.4839,-80.45,2504,"Lotek-161","FortRiver",74,NA,NA,"Red Knot","JamesBay","CTRiver",0,0,0
"107",1699957,201119,195,2015-10-26 11:35:59,60,0,16047,-1,6,38,"378",1839,51.4839,-80.45,2504,"Lotek-161","FortRiver",74,NA,NA,"Red Knot","JamesBay","CTRiver",0,0,0
"108",1699958,201119,195,2015-10-26 11:36:57,64,0,16047,-1,6,38,"378",1839,51.4839,-80.45,2504,"Lotek-161","FortRiver",74,NA,NA,"Red Knot","JamesBay","CTRiver",0,0,0
"109",1699959,201118,195,2015-10-26 11:37:36,58,0,16047,3,6,38,"378",1839,51.4839,-80.45,2504,"Lotek-161","FortRiver",74,NA,NA,"Red Knot","JamesBay","CTRiver",0,0,0
"110",1699960,201117,195,2015-10-26 11:37:46,81,0,16047,4,10,38,"378",1839,51.4839,-80.45,2504,"Lotek-161","FortRiver",74,NA,NA,"Red Knot","JamesBay","CTRiver",0,0,0
"111",1699961,201119,195,2015-10-26 11:37:55,62,0,16047,-1,6,38,"378",1839,51.4839,-80.45,2504,"Lotek-161","FortRiver",74,NA,NA,"Red Knot","JamesBay","CTRiver",0,0,0
"112",1699962,201118,195,2015-10-26 11:38:25,61,0,16047,3,6,38,"378",1839,51.4839,-80.45,2504,"Lotek-161","FortRiver",74,NA,NA,"Red Knot","JamesBay","CTRiver",0,0,0
"113",1699963,201117,195,2015-10-26 11:38:44,81,0,16047,4,10,38,"378",1839,51.4839,-80.45,2504,"Lotek-161","FortRiver",74,NA,NA,"Red Knot","JamesBay","CTRiver",0,0,0
"114",1699964,201119,195,2015-10-26 11:38:54,56,0,16047,-1,6,38,"378",1839,51.4839,-80.45,2504,"Lotek-161","FortRiver",74,NA,NA,"Red Knot","JamesBay","CTRiver",0,0,0
"115",1699965,201118,195,2015-10-26 11:39:23,48,0,16047,3,6,38,"378",1839,51.4839,-80.45,2504,"Lotek-161","FortRiver",74,NA,NA,"Red Knot","JamesBay","CTRiver",0,0,0
"116",1699966,201117,195,2015-10-26 11:39:32,66,0,16047,4,10,38,"378",1839,51.4839,-80.45,2504,"Lotek-161","FortRiver",74,NA,NA,"Red Knot","JamesBay","CTRiver",0,0,0
"117",1699967,201119,195,2015-10-26 11:39:42,54,0,16047,-1,6,38,"378",1839,51.4839,-80.45,2504,"Lotek-161","FortRiver",74,NA,NA,"Red Knot","JamesBay","CTRiver",0,0,0
"118",1699968,201120,195,2015-10-26 11:39:13,46,0,16047,2,2,38,"378",1839,51.4839,-80.45,2504,"Lotek-161","FortRiver",74,NA,NA,"Red Knot","JamesBay","CTRiver",0,0,0
"119",1699969,201120,195,2015-10-26 11:40:11,44,0,16047,2,2,38,"378",1839,51.4839,-80.45,2504,"Lotek-161","FortRiver",74,NA,NA,"Red Knot","JamesBay","CTRiver",0,0,0
"120",1699970,201118,195,2015-10-26 11:40:21,48,0,16047,3,6,38,"378",1839,51.4839,-80.45,2504,"Lotek-161","FortRiver",74,NA,NA,"Red Knot","JamesBay","CTRiver",0,0,0
"121",1699971,201117,195,2015-10-26 11:40:31,62,0,16047,4,10,38,"378",1839,51.4839,-80.45,2504,"Lotek-161","FortRiver",74,NA,NA,"Red Knot","JamesBay","CTRiver",0,0,0
"122",1699972,201119,195,2015-10-26 11:40:40,54,0,16047,-1,6,38,"378",1839,51.4839,-80.45,2504,"Lotek-161","FortRiver",74,NA,NA,"Red Knot","JamesBay","CTRiver",0,0,0
"123",1699973,201117,195,2015-10-26 11:41:29,44,0,16047,4,10,38,"378",1839,51.4839,-80.45,2504,"Lotek-161","FortRiver",74,NA,NA,"Red Knot","JamesBay","CTRiver",0,0,0
"124",1699974,201121,195,2015-10-26 12:34:03,52,0,16047,4,10,38,"378",1839,51.4839,-80.45,2504,"Lotek-161","FortRiver",74,NA,NA,"Red Knot","JamesBay","CTRiver",0,0,0
